scan_index,scan_file,x,y,z,yaw_rad,yaw_deg,prediction_confidence
211,cloud001055.pcd,17.94156804650614,-12.726604645898957,-4.670440960561743,2.2274449262696674,127.62319337308078,0.25971325206730084
212,cloud001060.pcd,18.041638853693968,-12.861500518128638,-4.7168102405995205,2.0529120010702346,117.62319337308078,0.2603495389331625
213,cloud001065.pcd,18.30971029275555,-13.194786501698117,-4.897159553038883,2.2274449262696674,127.62319337308078,0.2598686786409738
214,cloud001070.pcd,18.012359064861336,-12.784120906042276,-4.701685786851945,2.0529120010702346,117.62319337308078,0.26076428525693285
215,cloud001075.pcd,18.064342547770462,-12.85604927032046,-4.717152154866982,2.2274449262696674,127.62319337308078,0.25588423507174357
216,cloud001080.pcd,18.149202230493508,-12.831190349211559,-4.6922377764520675,2.0529120010702346,117.62319337308078,0.25887611869145866
217,cloud001085.pcd,18.13609216232655,-12.775518212017351,-4.659618919269643,2.2274449262696674,127.62319337308078,0.2586634500682086
218,cloud001090.pcd,18.306237809280187,-12.94050078492595,-4.707254974308583,2.0529120010702346,117.62319337308078,0.2620931264938874
219,cloud001095.pcd,18.45898125579908,-13.11414106585358,-4.72371204537245,2.2274449262696674,127.62319337308078,0.2595556111692661
220,cloud001100.pcd,18.58440358183433,-13.254873479209209,-4.739498661746871,2.0529120010702346,117.62319337308078,0.2604892679864585
221,cloud001105.pcd,18.69322517785729,-13.363418679583098,-4.771887085936931,2.2274449262696674,127.62319337308078,0.25984720661007227
222,cloud001110.pcd,18.738623502784325,-13.469504222691473,-4.87020146228943,2.0529120010702346,117.62319337308078,0.25415445895186356
223,cloud001115.pcd,18.792534898579767,-13.53255397379388,-4.902153774702727,2.2274449262696674,127.62319337308078,0.25830653523155295
224,cloud001120.pcd,18.74388804944817,-13.480359031330462,-4.868913879496899,2.0529120010702346,117.62319337308078,0.2552866255306933
225,cloud001125.pcd,18.73449595892526,-13.494577912131012,-4.897114368156107,2.2274449262696674,127.62319337308078,0.25721590980753517
226,cloud001130.pcd,18.84771434599619,-13.66074918919202,-4.990417758585994,2.0529120010702346,117.62319337308078,0.25651065885035973
227,cloud001135.pcd,18.853462143911923,-13.691778162106164,-4.9561253408682635,2.2274449262696674,127.62319337308078,0.25873772583901067
228,cloud001140.pcd,18.944019726226486,-13.820355111977058,-5.050244303047845,2.0529120010702346,117.62319337308078,0.25948969397755756
229,cloud001145.pcd,18.952712594279213,-13.882762430408016,-5.120440596720545,2.2274449262696674,127.62319337308078,0.259073545589592
230,cloud001150.pcd,18.96085845691095,-13.939713621801072,-5.186988711233142,2.0529120010702346,117.62319337308078,0.2606273363849822
231,cloud001155.pcd,19.026995413226167,-14.00999888012134,-5.209300998254114,2.2274449262696674,127.62319337308078,0.26008314917625036
232,cloud001160.pcd,19.026901902968458,-14.041385018969597,-5.235487535395762,2.0529120010702346,117.62319337308078,0.260344255016338
233,cloud001165.pcd,19.149567771271336,-14.243449452360048,-5.379490275890637,1.8783790758708017,107.62319337308078,0.2586140520324654
234,cloud001170.pcd,19.199020299169014,-14.342295806859598,-5.46618665133586,2.0529120010702346,117.62319337308078,0.25909347282865375
235,cloud001175.pcd,19.28600201498004,-14.50267598225302,-5.587640623387679,1.8783790758708017,107.62319337308078,0.2608330062619007
236,cloud001180.pcd,19.337314993948926,-14.609762585756524,-5.691446578446423,2.0529120010702346,117.62319337308078,0.26118018690633893
237,cloud001185.pcd,19.383065886660933,-14.686306625621237,-5.74149041214284,1.8783790758708017,107.62319337308078,0.2573866925571265
238,cloud001190.pcd,19.38855016036308,-14.664541363219211,-5.7243973089715166,2.0529120010702346,117.62319337308078,0.25896872080227035
239,cloud001195.pcd,19.37374342953019,-14.637633700882748,-5.718200489080459,1.8783790758708017,107.62319337308078,0.25881930988568275
240,cloud001200.pcd,19.42314382116864,-14.749034682688752,-5.782326186029007,2.0529120010702346,117.62319337308078,0.25980826870240364
241,cloud001205.pcd,19.43061382853642,-14.792827185449013,-5.890041349728499,1.8783790758708017,107.62319337308078,0.26124968676136967
242,cloud001210.pcd,19.46674217603867,-14.88655101933499,-5.988785172243693,2.0529120010702346,117.62319337308078,0.2597984929694854
243,cloud001215.pcd,19.576690026913113,-15.08735085840563,-6.128694484976122,1.8783790758708017,107.62319337308078,0.25982805205215836
244,cloud001220.pcd,19.562999099700242,-15.076118533116457,-6.13243868397902,2.0529120010702346,117.62319337308078,0.26172977574506856
245,cloud001225.pcd,19.602431662280036,-15.128286807309435,-6.191400318074044,1.8783790758708017,107.62319337308078,0.2617683535598508
246,cloud001230.pcd,19.625858637575995,-15.194310696825694,-6.248027267468014,2.0529120010702346,117.62319337308078,0.25988781981775094
247,cloud001235.pcd,19.672060169855072,-15.290925435593113,-6.329013490060956,1.8783790758708017,107.62319337308078,0.2581216105958712
248,cloud001240.pcd,19.714464746711585,-15.389436255445654,-6.462840810487346,2.0529120010702346,117.62319337308078,0.2613207376501881
249,cloud001245.pcd,19.714464746711585,-15.389436255445654,-6.462840810487346,2.0529120010702346,117.62319337308078,0.2591711134062387
